name,seat,charge,leavehour,departure,arrival,departure_datetime,arrival_datetime,check
에어부산,할인석,81320,14,CJU,PUS,2023-08-25 14:55:00,2023-08-25 16:05:00,back
에어부산,일반석,85700,14,CJU,PUS,2023-08-25 14:55:00,2023-08-25 16:05:00,back
아시아나항공,일반석,89700,14,CJU,PUS,2023-08-25 14:55:00,2023-08-25 16:05:00,back
제주항공,일반석,85700,15,CJU,PUS,2023-08-25 15:20:00,2023-08-25 16:20:00,back
에어부산,일반석,85700,16,CJU,PUS,2023-08-25 16:30:00,2023-08-25 17:35:00,back
대한항공,일반석,91700,17,CJU,PUS,2023-08-25 17:30:00,2023-08-25 18:35:00,back
대한항공,일반석,91700,18,CJU,PUS,2023-08-25 18:20:00,2023-08-25 19:20:00,back
제주항공,일반석,85700,18,CJU,PUS,2023-08-25 18:40:00,2023-08-25 19:30:00,back
에어부산,일반석,85700,18,CJU,PUS,2023-08-25 18:40:00,2023-08-25 19:40:00,back
진에어,일반석,85700,19,CJU,PUS,2023-08-25 19:05:00,2023-08-25 20:00:00,back
대한항공,일반석,91700,19,CJU,PUS,2023-08-25 19:25:00,2023-08-25 20:25:00,back
에어부산,할인석,81320,20,CJU,PUS,2023-08-25 20:00:00,2023-08-25 21:15:00,back
에어부산,일반석,85700,20,CJU,PUS,2023-08-25 20:00:00,2023-08-25 21:15:00,back
제주항공,할인석,84600,20,CJU,PUS,2023-08-25 20:05:00,2023-08-25 21:05:00,back
제주항공,일반석,85700,20,CJU,PUS,2023-08-25 20:05:00,2023-08-25 21:05:00,back
대한항공,할인석,84700,21,CJU,PUS,2023-08-25 21:05:00,2023-08-25 22:05:00,back
대한항공,일반석,91700,21,CJU,PUS,2023-08-25 21:05:00,2023-08-25 22:05:00,back
아시아나항공,일반석,94700,9,KWJ,CJU,2023-08-25 09:55:00,2023-08-25 10:45:00,come
제주항공,일반석,85700,10,KWJ,CJU,2023-08-25 10:15:00,2023-08-25 11:10:00,come
티웨이항공,일반석,82100,12,KWJ,CJU,2023-08-25 12:05:00,2023-08-25 12:55:00,come
아시아나항공,할인석,90700,12,KWJ,CJU,2023-08-25 12:50:00,2023-08-25 13:40:00,come
아시아나항공,일반석,94700,12,KWJ,CJU,2023-08-25 12:50:00,2023-08-25 13:40:00,come
아시아나항공,할인석,82700,14,KWJ,CJU,2023-08-25 14:40:00,2023-08-25 15:30:00,come
아시아나항공,일반석,94700,14,KWJ,CJU,2023-08-25 14:40:00,2023-08-25 15:30:00,come
대한항공,할인석,84700,14,KWJ,CJU,2023-08-25 14:45:00,2023-08-25 15:40:00,come
대한항공,일반석,91700,14,KWJ,CJU,2023-08-25 14:45:00,2023-08-25 15:40:00,come
진에어,할인석,78600,15,KWJ,CJU,2023-08-25 15:40:00,2023-08-25 16:35:00,come
진에어,일반석,85700,15,KWJ,CJU,2023-08-25 15:40:00,2023-08-25 16:35:00,come
티웨이항공,할인석,76000,16,KWJ,CJU,2023-08-25 16:30:00,2023-08-25 17:20:00,come
티웨이항공,일반석,83700,16,KWJ,CJU,2023-08-25 16:30:00,2023-08-25 17:20:00,come
티웨이항공,할인석,76000,16,KWJ,CJU,2023-08-25 16:40:00,2023-08-25 17:30:00,come
티웨이항공,일반석,83700,16,KWJ,CJU,2023-08-25 16:40:00,2023-08-25 17:30:00,come
대한항공,할인석,84700,17,KWJ,CJU,2023-08-25 17:40:00,2023-08-25 18:30:00,come
대한항공,일반석,91700,17,KWJ,CJU,2023-08-25 17:40:00,2023-08-25 18:30:00,come
아시아나항공,할인석,82700,18,KWJ,CJU,2023-08-25 18:00:00,2023-08-25 18:55:00,come
아시아나항공,일반석,94700,18,KWJ,CJU,2023-08-25 18:00:00,2023-08-25 18:55:00,come
제주항공,할인석,77600,18,KWJ,CJU,2023-08-25 18:30:00,2023-08-25 19:20:00,come
제주항공,일반석,85700,18,KWJ,CJU,2023-08-25 18:30:00,2023-08-25 19:20:00,come
진에어,할인석,76600,18,KWJ,CJU,2023-08-25 18:45:00,2023-08-25 19:40:00,come
진에어,일반석,85700,18,KWJ,CJU,2023-08-25 18:45:00,2023-08-25 19:40:00,come
아시아나항공,할인석,82700,19,KWJ,CJU,2023-08-25 19:20:00,2023-08-25 20:15:00,come
아시아나항공,일반석,94700,19,KWJ,CJU,2023-08-25 19:20:00,2023-08-25 20:15:00,come
진에어,할인석,82700,20,KWJ,CJU,2023-08-25 20:30:00,2023-08-25 21:25:00,come
진에어,일반석,85700,20,KWJ,CJU,2023-08-25 20:30:00,2023-08-25 21:25:00,come
진에어,할인석,46600,7,CJU,KWJ,2023-08-25 07:35:00,2023-08-25 08:25:00,back
대한항공,할인석,48700,7,CJU,KWJ,2023-08-25 07:35:00,2023-08-25 08:25:00,back
대한항공,일반석,69700,7,CJU,KWJ,2023-08-25 07:35:00,2023-08-25 08:25:00,back
진에어,일반석,72700,7,CJU,KWJ,2023-08-25 07:35:00,2023-08-25 08:25:00,back
제주항공,할인석,48600,8,CJU,KWJ,2023-08-25 08:20:00,2023-08-25 09:10:00,back
제주항공,일반석,77200,8,CJU,KWJ,2023-08-25 08:20:00,2023-08-25 09:10:00,back
아시아나항공,할인석,50700,8,CJU,KWJ,2023-08-25 08:35:00,2023-08-25 09:25:00,back
아시아나항공,일반석,80700,8,CJU,KWJ,2023-08-25 08:35:00,2023-08-25 09:25:00,back
대한항공,할인석,52700,9,CJU,KWJ,2023-08-25 09:10:00,2023-08-25 10:05:00,back
대한항공,일반석,77700,9,CJU,KWJ,2023-08-25 09:10:00,2023-08-25 10:05:00,back
티웨이항공,할인석,51560,10,CJU,KWJ,2023-08-25 10:40:00,2023-08-25 11:30:00,back
티웨이항공,일반석,75700,10,CJU,KWJ,2023-08-25 10:40:00,2023-08-25 11:30:00,back
아시아나항공,할인석,63700,11,CJU,KWJ,2023-08-25 11:20:00,2023-08-25 12:15:00,back
아시아나항공,일반석,80700,11,CJU,KWJ,2023-08-25 11:20:00,2023-08-25 12:15:00,back
대한항공,할인석,76700,13,CJU,KWJ,2023-08-25 13:00:00,2023-08-25 13:55:00,back
대한항공,일반석,83700,13,CJU,KWJ,2023-08-25 13:00:00,2023-08-25 13:55:00,back
아시아나항공,할인석,75700,13,CJU,KWJ,2023-08-25 13:10:00,2023-08-25 14:05:00,back
아시아나항공,일반석,86700,13,CJU,KWJ,2023-08-25 13:10:00,2023-08-25 14:05:00,back
티웨이항공,할인석,70000,13,CJU,KWJ,2023-08-25 13:35:00,2023-08-25 14:30:00,back
티웨이항공,일반석,75700,13,CJU,KWJ,2023-08-25 13:35:00,2023-08-25 14:30:00,back
진에어,할인석,72700,13,CJU,KWJ,2023-08-25 13:55:00,2023-08-25 14:50:00,back
진에어,일반석,77700,13,CJU,KWJ,2023-08-25 13:55:00,2023-08-25 14:50:00,back
티웨이항공,할인석,72000,14,CJU,KWJ,2023-08-25 14:45:00,2023-08-25 15:40:00,back
티웨이항공,일반석,75700,14,CJU,KWJ,2023-08-25 14:45:00,2023-08-25 15:40:00,back
진에어,일반석,77700,16,CJU,KWJ,2023-08-25 16:05:00,2023-08-25 16:55:00,back
대한항공,일반석,83700,16,CJU,KWJ,2023-08-25 16:10:00,2023-08-25 17:05:00,back
아시아나항공,일반석,86700,16,CJU,KWJ,2023-08-25 16:35:00,2023-08-25 17:25:00,back
제주항공,일반석,77200,16,CJU,KWJ,2023-08-25 16:50:00,2023-08-25 17:40:00,back
아시아나항공,일반석,86700,17,CJU,KWJ,2023-08-25 17:45:00,2023-08-25 18:40:00,back
티웨이항공,일반석,75100,18,CJU,KWJ,2023-08-25 18:10:00,2023-08-25 19:05:00,back
진에어,일반석,77700,19,CJU,KWJ,2023-08-25 19:05:00,2023-08-25 20:00:00,back
하이에어,일반석,93700,10,MWX,CJU,2023-08-25 10:40:00,2023-08-25 11:40:00,come
하이에어,일반석,93700,12,CJU,MWX,2023-08-25 12:15:00,2023-08-25 13:15:00,back
티웨이항공,할인석,69610,6,TAE,CJU,2023-08-25 06:20:00,2023-08-25 07:20:00,come
티웨이항공,일반석,101700,6,TAE,CJU,2023-08-25 06:20:00,2023-08-25 07:20:00,come
티웨이항공,할인석,74360,6,TAE,CJU,2023-08-25 06:55:00,2023-08-25 07:50:00,come
티웨이항공,일반석,101700,6,TAE,CJU,2023-08-25 06:55:00,2023-08-25 07:50:00,come
진에어,할인석,84800,7,TAE,CJU,2023-08-25 07:45:00,2023-08-25 08:50:00,come
진에어,일반석,102700,7,TAE,CJU,2023-08-25 07:45:00,2023-08-25 08:50:00,come
대한항공,일반석,103700,7,TAE,CJU,2023-08-25 07:45:00,2023-08-25 08:50:00,come
제주항공,일반석,102700,8,TAE,CJU,2023-08-25 08:20:00,2023-08-25 09:35:00,come
티웨이항공,일반석,100100,8,TAE,CJU,2023-08-25 08:55:00,2023-08-25 09:55:00,come
아시아나항공,할인석,109700,9,TAE,CJU,2023-08-25 09:30:00,2023-08-25 10:30:00,come
아시아나항공,일반석,114700,9,TAE,CJU,2023-08-25 09:30:00,2023-08-25 10:30:00,come
티웨이항공,일반석,100100,10,TAE,CJU,2023-08-25 10:05:00,2023-08-25 11:05:00,come
진에어,할인석,101500,10,TAE,CJU,2023-08-25 10:10:00,2023-08-25 11:05:00,come
진에어,일반석,102700,10,TAE,CJU,2023-08-25 10:10:00,2023-08-25 11:05:00,come
아시아나항공,할인석,94700,13,TAE,CJU,2023-08-25 13:25:00,2023-08-25 14:30:00,come
아시아나항공,일반석,114700,13,TAE,CJU,2023-08-25 13:25:00,2023-08-25 14:30:00,come
진에어,할인석,84800,13,TAE,CJU,2023-08-25 13:45:00,2023-08-25 14:45:00,come
진에어,일반석,102700,13,TAE,CJU,2023-08-25 13:45:00,2023-08-25 14:45:00,come
대한항공,일반석,103700,13,TAE,CJU,2023-08-25 13:45:00,2023-08-25 14:45:00,come
진에어,할인석,82900,15,TAE,CJU,2023-08-25 15:45:00,2023-08-25 16:45:00,come
진에어,일반석,102700,15,TAE,CJU,2023-08-25 15:45:00,2023-08-25 16:45:00,come
대한항공,일반석,103700,15,TAE,CJU,2023-08-25 15:45:00,2023-08-25 16:45:00,come
제주항공,할인석,85600,16,TAE,CJU,2023-08-25 16:05:00,2023-08-25 17:15:00,come
제주항공,일반석,102700,16,TAE,CJU,2023-08-25 16:05:00,2023-08-25 17:15:00,come
진에어,할인석,82900,17,TAE,CJU,2023-08-25 17:30:00,2023-08-25 18:30:00,come
진에어,일반석,102700,17,TAE,CJU,2023-08-25 17:30:00,2023-08-25 18:30:00,come
대한항공,일반석,103700,17,TAE,CJU,2023-08-25 17:30:00,2023-08-25 18:30:00,come
아시아나항공,할인석,84700,19,TAE,CJU,2023-08-25 19:10:00,2023-08-25 20:15:00,come
아시아나항공,일반석,114700,19,TAE,CJU,2023-08-25 19:10:00,2023-08-25 20:15:00,come
티웨이항공,할인석,81960,19,TAE,CJU,2023-08-25 19:35:00,2023-08-25 20:35:00,come
티웨이항공,특가석-환불불가,82700,19,TAE,CJU,2023-08-25 19:35:00,2023-08-25 20:35:00,come
티웨이항공,일반석,101700,19,TAE,CJU,2023-08-25 19:35:00,2023-08-25 20:35:00,come
티웨이항공,할인석,78160,20,TAE,CJU,2023-08-25 20:05:00,2023-08-25 21:05:00,come
티웨이항공,일반석,101700,20,TAE,CJU,2023-08-25 20:05:00,2023-08-25 21:05:00,come
아시아나항공,특가석,51700,7,CJU,TAE,2023-08-25 07:55:00,2023-08-25 09:00:00,back
아시아나항공,할인석,55700,7,CJU,TAE,2023-08-25 07:55:00,2023-08-25 09:00:00,back
아시아나항공,일반석,97700,7,CJU,TAE,2023-08-25 07:55:00,2023-08-25 09:00:00,back
진에어,할인석,50600,8,CJU,TAE,2023-08-25 08:05:00,2023-08-25 09:05:00,back
대한항공,할인석,67700,8,CJU,TAE,2023-08-25 08:05:00,2023-08-25 09:05:00,back
진에어,일반석,92700,8,CJU,TAE,2023-08-25 08:05:00,2023-08-25 09:05:00,back
대한항공,일반석,93700,8,CJU,TAE,2023-08-25 08:05:00,2023-08-25 09:05:00,back
티웨이항공,할인석,48710,8,CJU,TAE,2023-08-25 08:20:00,2023-08-25 09:20:00,back
티웨이항공,일반석,92700,8,CJU,TAE,2023-08-25 08:20:00,2023-08-25 09:20:00,back
티웨이항공,할인석,48710,8,CJU,TAE,2023-08-25 08:25:00,2023-08-25 09:25:00,back
티웨이항공,일반석,92700,8,CJU,TAE,2023-08-25 08:25:00,2023-08-25 09:25:00,back
아시아나항공,할인석,68700,11,CJU,TAE,2023-08-25 11:40:00,2023-08-25 12:45:00,back
아시아나항공,일반석,97700,11,CJU,TAE,2023-08-25 11:40:00,2023-08-25 12:45:00,back
진에어,할인석,68600,12,CJU,TAE,2023-08-25 12:00:00,2023-08-25 13:05:00,back
대한항공,할인석,82700,12,CJU,TAE,2023-08-25 12:00:00,2023-08-25 13:05:00,back
진에어,일반석,92700,12,CJU,TAE,2023-08-25 12:00:00,2023-08-25 13:05:00,back
대한항공,일반석,93700,12,CJU,TAE,2023-08-25 12:00:00,2023-08-25 13:05:00,back
진에어,일반석,92700,13,CJU,TAE,2023-08-25 13:55:00,2023-08-25 14:55:00,back
제주항공,일반석,87700,14,CJU,TAE,2023-08-25 14:25:00,2023-08-25 15:30:00,back
진에어,할인석,89500,16,CJU,TAE,2023-08-25 16:00:00,2023-08-25 17:00:00,back
진에어,일반석,92700,16,CJU,TAE,2023-08-25 16:00:00,2023-08-25 17:00:00,back
아시아나항공,일반석,103700,17,CJU,TAE,2023-08-25 17:25:00,2023-08-25 18:30:00,back
제주항공,일반석,87700,17,CJU,TAE,2023-08-25 17:45:00,2023-08-25 18:55:00,back
티웨이항공,할인석,86000,18,CJU,TAE,2023-08-25 18:05:00,2023-08-25 19:05:00,back
티웨이항공,일반석,92700,18,CJU,TAE,2023-08-25 18:05:00,2023-08-25 19:05:00,back
티웨이항공,할인석,86000,19,CJU,TAE,2023-08-25 19:10:00,2023-08-25 20:10:00,back
티웨이항공,일반석,92700,19,CJU,TAE,2023-08-25 19:10:00,2023-08-25 20:10:00,back
진에어,할인석,79100,20,CJU,TAE,2023-08-25 20:45:00,2023-08-25 21:50:00,back
진에어,일반석,92700,20,CJU,TAE,2023-08-25 20:45:00,2023-08-25 21:50:00,back
티웨이항공,할인석,82000,21,CJU,TAE,2023-08-25 21:10:00,2023-08-25 22:10:00,back
티웨이항공,일반석,92700,21,CJU,TAE,2023-08-25 21:10:00,2023-08-25 22:10:00,back
티웨이항공,할인석,75310,21,CJU,TAE,2023-08-25 21:50:00,2023-08-25 22:50:00,back
티웨이항공,일반석,92700,21,CJU,TAE,2023-08-25 21:50:00,2023-08-25 22:50:00,back
진에어,일반석,83700,9,RSU,CJU,2023-08-25 09:35:00,2023-08-25 10:35:00,come
아시아나항공,할인석,89700,11,RSU,CJU,2023-08-25 11:45:00,2023-08-25 12:35:00,come
아시아나항공,일반석,93700,11,RSU,CJU,2023-08-25 11:45:00,2023-08-25 12:35:00,come
아시아나항공,할인석,77700,16,RSU,CJU,2023-08-25 16:00:00,2023-08-25 16:50:00,come
아시아나항공,일반석,93700,16,RSU,CJU,2023-08-25 16:00:00,2023-08-25 16:50:00,come
아시아나항공,할인석,66700,10,CJU,RSU,2023-08-25 10:15:00,2023-08-25 11:05:00,back
아시아나항공,일반석,84700,10,CJU,RSU,2023-08-25 10:15:00,2023-08-25 11:05:00,back
아시아나항공,일반석,84700,14,CJU,RSU,2023-08-25 14:35:00,2023-08-25 15:25:00,back
진에어,일반석,72700,18,CJU,RSU,2023-08-25 18:35:00,2023-08-25 19:35:00,back
하이에어,일반석,109700,9,USN,CJU,2023-08-25 09:15:00,2023-08-25 10:25:00,come
대한항공,일반석,109700,14,USN,CJU,2023-08-25 14:20:00,2023-08-25 15:30:00,come
하이에어,일반석,109700,17,USN,CJU,2023-08-25 17:05:00,2023-08-25 18:15:00,come
하이에어,할인석,88700,11,CJU,USN,2023-08-25 11:10:00,2023-08-25 12:20:00,back
하이에어,일반석,109700,11,CJU,USN,2023-08-25 11:10:00,2023-08-25 12:20:00,back
대한항공,할인석,90700,12,CJU,USN,2023-08-25 12:35:00,2023-08-25 13:45:00,back
대한항공,일반석,98700,12,CJU,USN,2023-08-25 12:35:00,2023-08-25 13:45:00,back
하이에어,일반석,109700,18,CJU,USN,2023-08-25 18:45:00,2023-08-25 19:55:00,back
진에어,할인석,118600,13,WJU,CJU,2023-08-25 13:05:00,2023-08-25 14:15:00,come
진에어,일반석,122700,13,WJU,CJU,2023-08-25 13:05:00,2023-08-25 14:15:00,come
진에어,할인석,110600,16,WJU,CJU,2023-08-25 16:45:00,2023-08-25 17:55:00,come
진에어,일반석,122700,16,WJU,CJU,2023-08-25 16:45:00,2023-08-25 17:55:00,come
진에어,일반석,104700,11,CJU,WJU,2023-08-25 11:10:00,2023-08-25 12:20:00,back
진에어,일반석,104700,14,CJU,WJU,2023-08-25 14:50:00,2023-08-25 16:00:00,back
제주항공,할인석,92600,6,CJJ,CJU,2023-08-25 06:00:00,2023-08-25 07:00:00,come
제주항공,일반석,107700,6,CJJ,CJU,2023-08-25 06:00:00,2023-08-25 07:00:00,come
아시아나항공,할인석,91700,6,CJJ,CJU,2023-08-25 06:50:00,2023-08-25 08:00:00,come
아시아나항공,일반석,117700,6,CJJ,CJU,2023-08-25 06:50:00,2023-08-25 08:00:00,come
진에어,할인석,94600,7,CJJ,CJU,2023-08-25 07:20:00,2023-08-25 08:30:00,come
진에어,일반석,107700,7,CJJ,CJU,2023-08-25 07:20:00,2023-08-25 08:30:00,come
이스타항공,할인석,90600,7,CJJ,CJU,2023-08-25 07:45:00,2023-08-25 08:50:00,come
이스타항공,일반석,108600,7,CJJ,CJU,2023-08-25 07:45:00,2023-08-25 08:50:00,come
에어로케이,할인석,87700,8,CJJ,CJU,2023-08-25 08:20:00,2023-08-25 09:25:00,come
에어로케이,일반석,106700,8,CJJ,CJU,2023-08-25 08:20:00,2023-08-25 09:25:00,come
티웨이항공,특가석-환불불가,90700,9,CJJ,CJU,2023-08-25 09:00:00,2023-08-25 10:00:00,come
티웨이항공,할인석,96000,9,CJJ,CJU,2023-08-25 09:00:00,2023-08-25 10:00:00,come
티웨이항공,일반석,108700,9,CJJ,CJU,2023-08-25 09:00:00,2023-08-25 10:00:00,come
제주항공,일반석,107700,10,CJJ,CJU,2023-08-25 10:10:00,2023-08-25 11:20:00,come
진에어,일반석,107700,11,CJJ,CJU,2023-08-25 11:00:00,2023-08-25 12:10:00,come
제주항공,일반석,107700,11,CJJ,CJU,2023-08-25 11:20:00,2023-08-25 12:25:00,come
진에어,할인석,104600,12,CJJ,CJU,2023-08-25 12:00:00,2023-08-25 13:05:00,come
진에어,일반석,107700,12,CJJ,CJU,2023-08-25 12:00:00,2023-08-25 13:05:00,come
진에어,할인석,76600,12,CJJ,CJU,2023-08-25 12:30:00,2023-08-25 13:40:00,come
진에어,일반석,107700,12,CJJ,CJU,2023-08-25 12:30:00,2023-08-25 13:40:00,come
아시아나항공,할인석,81700,12,CJJ,CJU,2023-08-25 12:55:00,2023-08-25 13:55:00,come
아시아나항공,일반석,117700,12,CJJ,CJU,2023-08-25 12:55:00,2023-08-25 13:55:00,come
티웨이항공,할인석,74360,13,CJJ,CJU,2023-08-25 13:10:00,2023-08-25 14:15:00,come
티웨이항공,일반석,108700,13,CJJ,CJU,2023-08-25 13:10:00,2023-08-25 14:15:00,come
대한항공,할인석,84700,14,CJJ,CJU,2023-08-25 14:05:00,2023-08-25 15:15:00,come
대한항공,일반석,114700,14,CJJ,CJU,2023-08-25 14:05:00,2023-08-25 15:15:00,come
에어로케이,할인석,52700,14,CJJ,CJU,2023-08-25 14:55:00,2023-08-25 16:00:00,come
에어로케이,일반석,106700,14,CJJ,CJU,2023-08-25 14:55:00,2023-08-25 16:00:00,come
티웨이항공,할인석,64860,16,CJJ,CJU,2023-08-25 16:05:00,2023-08-25 17:15:00,come
티웨이항공,일반석,108700,16,CJJ,CJU,2023-08-25 16:05:00,2023-08-25 17:15:00,come
진에어,할인석,64600,16,CJJ,CJU,2023-08-25 16:10:00,2023-08-25 17:15:00,come
진에어,일반석,107700,16,CJJ,CJU,2023-08-25 16:10:00,2023-08-25 17:15:00,come
티웨이항공,할인석,60110,17,CJJ,CJU,2023-08-25 17:00:00,2023-08-25 18:10:00,come
티웨이항공,일반석,108700,17,CJJ,CJU,2023-08-25 17:00:00,2023-08-25 18:10:00,come
아시아나항공,할인석,75700,17,CJJ,CJU,2023-08-25 17:10:00,2023-08-25 18:20:00,come
아시아나항공,일반석,117700,17,CJJ,CJU,2023-08-25 17:10:00,2023-08-25 18:20:00,come
진에어,할인석,62600,17,CJJ,CJU,2023-08-25 17:20:00,2023-08-25 18:25:00,come
진에어,일반석,107700,17,CJJ,CJU,2023-08-25 17:20:00,2023-08-25 18:25:00,come
대한항공,할인석,79700,17,CJJ,CJU,2023-08-25 17:35:00,2023-08-25 18:45:00,come
대한항공,일반석,114700,17,CJJ,CJU,2023-08-25 17:35:00,2023-08-25 18:45:00,come
에어로케이,할인석,47700,18,CJJ,CJU,2023-08-25 18:45:00,2023-08-25 19:50:00,come
에어로케이,일반석,106700,18,CJJ,CJU,2023-08-25 18:45:00,2023-08-25 19:50:00,come
제주항공,할인석,73600,19,CJJ,CJU,2023-08-25 19:05:00,2023-08-25 20:05:00,come
제주항공,일반석,107700,19,CJJ,CJU,2023-08-25 19:05:00,2023-08-25 20:05:00,come
제주항공,할인석,73600,19,CJJ,CJU,2023-08-25 19:20:00,2023-08-25 20:35:00,come
제주항공,일반석,107700,19,CJJ,CJU,2023-08-25 19:20:00,2023-08-25 20:35:00,come
진에어,할인석,72600,19,CJJ,CJU,2023-08-25 19:30:00,2023-08-25 20:30:00,come
진에어,일반석,107700,19,CJJ,CJU,2023-08-25 19:30:00,2023-08-25 20:30:00,come
진에어,할인석,31100,7,CJU,KWJ,2023-09-05 07:30:00,2023-09-05 08:25:00,back
대한항공,할인석,42700,7,CJU,KWJ,2023-09-05 07:30:00,2023-09-05 08:25:00,back
대한항공,일반석,58700,7,CJU,KWJ,2023-09-05 07:30:00,2023-09-05 08:25:00,back
진에어,일반석,60700,7,CJU,KWJ,2023-09-05 07:30:00,2023-09-05 08:25:00,back
제주항공,특가석,32600,8,CJU,KWJ,2023-09-05 08:20:00,2023-09-05 09:10:00,back
제주항공,일반석,63200,8,CJU,KWJ,2023-09-05 08:20:00,2023-09-05 09:10:00,back
아시아나항공,특가석,33700,8,CJU,KWJ,2023-09-05 08:35:00,2023-09-05 09:25:00,back
아시아나항공,할인석,42700,8,CJU,KWJ,2023-09-05 08:35:00,2023-09-05 09:25:00,back
아시아나항공,일반석,71700,8,CJU,KWJ,2023-09-05 08:35:00,2023-09-05 09:25:00,back
대한항공,특가석,33700,9,CJU,KWJ,2023-09-05 09:10:00,2023-09-05 10:05:00,back
대한항공,할인석,46700,9,CJU,KWJ,2023-09-05 09:10:00,2023-09-05 10:05:00,back
대한항공,일반석,68700,9,CJU,KWJ,2023-09-05 09:10:00,2023-09-05 10:05:00,back
티웨이항공,할인석,29710,10,CJU,KWJ,2023-09-05 10:40:00,2023-09-05 11:30:00,back
티웨이항공,일반석,64700,10,CJU,KWJ,2023-09-05 10:40:00,2023-09-05 11:30:00,back
아시아나항공,특가석,39700,11,CJU,KWJ,2023-09-05 11:20:00,2023-09-05 12:15:00,back
아시아나항공,할인석,42700,11,CJU,KWJ,2023-09-05 11:20:00,2023-09-05 12:15:00,back
아시아나항공,일반석,71700,11,CJU,KWJ,2023-09-05 11:20:00,2023-09-05 12:15:00,back
대한항공,할인석,48700,13,CJU,KWJ,2023-09-05 13:00:00,2023-09-05 13:55:00,back
대한항공,일반석,71700,13,CJU,KWJ,2023-09-05 13:00:00,2023-09-05 13:55:00,back
아시아나항공,할인석,50700,13,CJU,KWJ,2023-09-05 13:10:00,2023-09-05 14:05:00,back
아시아나항공,일반석,74700,13,CJU,KWJ,2023-09-05 13:10:00,2023-09-05 14:05:00,back
티웨이항공,할인석,44910,13,CJU,KWJ,2023-09-05 13:25:00,2023-09-05 14:20:00,back
티웨이항공,일반석,64700,13,CJU,KWJ,2023-09-05 13:25:00,2023-09-05 14:20:00,back
진에어,할인석,45600,13,CJU,KWJ,2023-09-05 13:55:00,2023-09-05 14:50:00,back
대한항공,할인석,50700,13,CJU,KWJ,2023-09-05 13:55:00,2023-09-05 14:50:00,back
대한항공,일반석,61700,13,CJU,KWJ,2023-09-05 13:55:00,2023-09-05 14:50:00,back
진에어,일반석,63700,13,CJU,KWJ,2023-09-05 13:55:00,2023-09-05 14:50:00,back
티웨이항공,할인석,44910,14,CJU,KWJ,2023-09-05 14:45:00,2023-09-05 15:40:00,back
티웨이항공,일반석,64700,14,CJU,KWJ,2023-09-05 14:45:00,2023-09-05 15:40:00,back
진에어,할인석,58600,16,CJU,KWJ,2023-09-05 16:05:00,2023-09-05 16:55:00,back
진에어,일반석,63700,16,CJU,KWJ,2023-09-05 16:05:00,2023-09-05 16:55:00,back
대한항공,일반석,71700,16,CJU,KWJ,2023-09-05 16:10:00,2023-09-05 17:05:00,back
아시아나항공,일반석,74700,16,CJU,KWJ,2023-09-05 16:35:00,2023-09-05 17:25:00,back
제주항공,할인석,58600,16,CJU,KWJ,2023-09-05 16:50:00,2023-09-05 17:40:00,back
제주항공,일반석,63200,16,CJU,KWJ,2023-09-05 16:50:00,2023-09-05 17:40:00,back
아시아나항공,일반석,74700,17,CJU,KWJ,2023-09-05 17:45:00,2023-09-05 18:40:00,back
티웨이항공,할인석,61000,18,CJU,KWJ,2023-09-05 18:10:00,2023-09-05 19:05:00,back
티웨이항공,일반석,64700,18,CJU,KWJ,2023-09-05 18:10:00,2023-09-05 19:05:00,back
진에어,할인석,62200,19,CJU,KWJ,2023-09-05 19:05:00,2023-09-05 20:00:00,back
진에어,일반석,63700,19,CJU,KWJ,2023-09-05 19:05:00,2023-09-05 20:00:00,back
티웨이항공,할인석,42060,6,TAE,CJU,2023-09-05 06:20:00,2023-09-05 07:20:00,come
티웨이항공,일반석,80700,6,TAE,CJU,2023-09-05 06:20:00,2023-09-05 07:20:00,come
티웨이항공,할인석,44910,6,TAE,CJU,2023-09-05 06:45:00,2023-09-05 07:50:00,come
티웨이항공,일반석,80700,6,TAE,CJU,2023-09-05 06:45:00,2023-09-05 07:50:00,come
진에어,일반석,80700,7,TAE,CJU,2023-09-05 07:45:00,2023-09-05 08:50:00,come
제주항공,일반석,79700,8,TAE,CJU,2023-09-05 08:20:00,2023-09-05 09:35:00,come
티웨이항공,일반석,79100,8,TAE,CJU,2023-09-05 08:55:00,2023-09-05 09:55:00,come
아시아나항공,일반석,91700,9,TAE,CJU,2023-09-05 09:30:00,2023-09-05 10:30:00,come
티웨이항공,일반석,79100,10,TAE,CJU,2023-09-05 10:05:00,2023-09-05 11:05:00,come
진에어,일반석,80700,10,TAE,CJU,2023-09-05 10:10:00,2023-09-05 11:05:00,come
티웨이항공,할인석,67000,10,TAE,CJU,2023-09-05 10:45:00,2023-09-05 11:45:00,come
티웨이항공,특가석-환불불가,67700,10,TAE,CJU,2023-09-05 10:45:00,2023-09-05 11:45:00,come
티웨이항공,일반석,80700,10,TAE,CJU,2023-09-05 10:45:00,2023-09-05 11:45:00,come
아시아나항공,할인석,64700,13,TAE,CJU,2023-09-05 13:25:00,2023-09-05 14:30:00,come
아시아나항공,일반석,91700,13,TAE,CJU,2023-09-05 13:25:00,2023-09-05 14:30:00,come
진에어,할인석,60100,13,TAE,CJU,2023-09-05 13:45:00,2023-09-05 14:45:00,come
진에어,일반석,80700,13,TAE,CJU,2023-09-05 13:45:00,2023-09-05 14:45:00,come
