name,leavetime,reachtime,seat,charge,date,day,airport,leavehour
아시아나항공,1120,1215,일반석,80700,2023-08-25,금,CJU-KWJ,11
대한항공,1300,1355,할인석,76700,2023-08-25,금,CJU-KWJ,13
대한항공,1300,1355,일반석,83700,2023-08-25,금,CJU-KWJ,13
아시아나항공,1310,1405,할인석,75700,2023-08-25,금,CJU-KWJ,13
아시아나항공,1310,1405,일반석,86700,2023-08-25,금,CJU-KWJ,13
티웨이항공,1335,1430,할인석,70000,2023-08-25,금,CJU-KWJ,13
티웨이항공,1335,1430,일반석,75700,2023-08-25,금,CJU-KWJ,13
진에어,1355,1450,할인석,72700,2023-08-25,금,CJU-KWJ,13
진에어,1355,1450,일반석,77700,2023-08-25,금,CJU-KWJ,13
티웨이항공,1445,1540,할인석,72000,2023-08-25,금,CJU-KWJ,14
티웨이항공,1445,1540,일반석,75700,2023-08-25,금,CJU-KWJ,14
진에어,1605,1655,일반석,77700,2023-08-25,금,CJU-KWJ,16
대한항공,1610,1705,일반석,83700,2023-08-25,금,CJU-KWJ,16
아시아나항공,1635,1725,일반석,86700,2023-08-25,금,CJU-KWJ,16
제주항공,1650,1740,일반석,77200,2023-08-25,금,CJU-KWJ,16
아시아나항공,1745,1840,일반석,86700,2023-08-25,금,CJU-KWJ,17
티웨이항공,1810,1905,일반석,75100,2023-08-25,금,CJU-KWJ,18
진에어,1905,2000,일반석,77700,2023-08-25,금,CJU-KWJ,19
하이에어,1040,1140,일반석,93700,2023-08-25,금,MWX-CJU,10
하이에어,1215,1315,일반석,93700,2023-08-25,금,CJU-MWX,12
티웨이항공,620,720,할인석,69610,2023-08-25,금,TAE-CJU,6
티웨이항공,620,720,일반석,101700,2023-08-25,금,TAE-CJU,6
티웨이항공,655,750,할인석,74360,2023-08-25,금,TAE-CJU,6
티웨이항공,655,750,일반석,101700,2023-08-25,금,TAE-CJU,6
진에어,745,850,할인석,84800,2023-08-25,금,TAE-CJU,7
진에어,745,850,일반석,102700,2023-08-25,금,TAE-CJU,7
대한항공,745,850,일반석,103700,2023-08-25,금,TAE-CJU,7
제주항공,820,935,일반석,102700,2023-08-25,금,TAE-CJU,8
티웨이항공,855,955,일반석,100100,2023-08-25,금,TAE-CJU,8
아시아나항공,930,1030,할인석,109700,2023-08-25,금,TAE-CJU,9
아시아나항공,930,1030,일반석,114700,2023-08-25,금,TAE-CJU,9
티웨이항공,1005,1105,일반석,100100,2023-08-25,금,TAE-CJU,10
진에어,1010,1105,할인석,101500,2023-08-25,금,TAE-CJU,10
진에어,1010,1105,일반석,102700,2023-08-25,금,TAE-CJU,10
아시아나항공,1325,1430,할인석,94700,2023-08-25,금,TAE-CJU,13
아시아나항공,1325,1430,일반석,114700,2023-08-25,금,TAE-CJU,13
진에어,1345,1445,할인석,84800,2023-08-25,금,TAE-CJU,13
진에어,1345,1445,일반석,102700,2023-08-25,금,TAE-CJU,13
대한항공,1345,1445,일반석,103700,2023-08-25,금,TAE-CJU,13
진에어,1545,1645,할인석,82900,2023-08-25,금,TAE-CJU,15
진에어,1545,1645,일반석,102700,2023-08-25,금,TAE-CJU,15
대한항공,1545,1645,일반석,103700,2023-08-25,금,TAE-CJU,15
제주항공,1605,1715,할인석,85600,2023-08-25,금,TAE-CJU,16
제주항공,1605,1715,일반석,102700,2023-08-25,금,TAE-CJU,16
진에어,1730,1830,할인석,82900,2023-08-25,금,TAE-CJU,17
진에어,1730,1830,일반석,102700,2023-08-25,금,TAE-CJU,17
대한항공,1730,1830,일반석,103700,2023-08-25,금,TAE-CJU,17
아시아나항공,1910,2015,할인석,84700,2023-08-25,금,TAE-CJU,19
아시아나항공,1910,2015,일반석,114700,2023-08-25,금,TAE-CJU,19
티웨이항공,1935,2035,할인석,81960,2023-08-25,금,TAE-CJU,19
티웨이항공,1935,2035,특가석-환불불가,82700,2023-08-25,금,TAE-CJU,19
티웨이항공,1935,2035,일반석,101700,2023-08-25,금,TAE-CJU,19
티웨이항공,2005,2105,할인석,78160,2023-08-25,금,TAE-CJU,20
티웨이항공,2005,2105,일반석,101700,2023-08-25,금,TAE-CJU,20
아시아나항공,755,900,특가석,51700,2023-08-25,금,CJU-TAE,7
아시아나항공,755,900,할인석,55700,2023-08-25,금,CJU-TAE,7
아시아나항공,755,900,일반석,97700,2023-08-25,금,CJU-TAE,7
진에어,805,905,할인석,50600,2023-08-25,금,CJU-TAE,8
대한항공,805,905,할인석,67700,2023-08-25,금,CJU-TAE,8
진에어,805,905,일반석,92700,2023-08-25,금,CJU-TAE,8
대한항공,805,905,일반석,93700,2023-08-25,금,CJU-TAE,8
티웨이항공,820,920,할인석,48710,2023-08-25,금,CJU-TAE,8
티웨이항공,820,920,일반석,92700,2023-08-25,금,CJU-TAE,8
티웨이항공,825,925,할인석,48710,2023-08-25,금,CJU-TAE,8
티웨이항공,825,925,일반석,92700,2023-08-25,금,CJU-TAE,8
아시아나항공,1140,1245,할인석,68700,2023-08-25,금,CJU-TAE,11
아시아나항공,1140,1245,일반석,97700,2023-08-25,금,CJU-TAE,11
진에어,1200,1305,할인석,68600,2023-08-25,금,CJU-TAE,12
대한항공,1200,1305,할인석,82700,2023-08-25,금,CJU-TAE,12
진에어,1200,1305,일반석,92700,2023-08-25,금,CJU-TAE,12
대한항공,1200,1305,일반석,93700,2023-08-25,금,CJU-TAE,12
진에어,1355,1455,일반석,92700,2023-08-25,금,CJU-TAE,13
제주항공,1425,1530,일반석,87700,2023-08-25,금,CJU-TAE,14
진에어,1600,1700,할인석,89500,2023-08-25,금,CJU-TAE,16
진에어,1600,1700,일반석,92700,2023-08-25,금,CJU-TAE,16
아시아나항공,1725,1830,일반석,103700,2023-08-25,금,CJU-TAE,17
제주항공,1745,1855,일반석,87700,2023-08-25,금,CJU-TAE,17
티웨이항공,1805,1905,할인석,86000,2023-08-25,금,CJU-TAE,18
티웨이항공,1805,1905,일반석,92700,2023-08-25,금,CJU-TAE,18
티웨이항공,1910,2010,할인석,86000,2023-08-25,금,CJU-TAE,19
티웨이항공,1910,2010,일반석,92700,2023-08-25,금,CJU-TAE,19
진에어,2045,2150,할인석,79100,2023-08-25,금,CJU-TAE,20
진에어,2045,2150,일반석,92700,2023-08-25,금,CJU-TAE,20
티웨이항공,2110,2210,할인석,82000,2023-08-25,금,CJU-TAE,21
티웨이항공,2110,2210,일반석,92700,2023-08-25,금,CJU-TAE,21
티웨이항공,2150,2250,할인석,75310,2023-08-25,금,CJU-TAE,21
티웨이항공,2150,2250,일반석,92700,2023-08-25,금,CJU-TAE,21
진에어,935,1035,일반석,83700,2023-08-25,금,RSU-CJU,9
아시아나항공,1145,1235,할인석,89700,2023-08-25,금,RSU-CJU,11
아시아나항공,1145,1235,일반석,93700,2023-08-25,금,RSU-CJU,11
아시아나항공,1600,1650,할인석,77700,2023-08-25,금,RSU-CJU,16
아시아나항공,1600,1650,일반석,93700,2023-08-25,금,RSU-CJU,16
아시아나항공,1015,1105,할인석,66700,2023-08-25,금,CJU-RSU,10
아시아나항공,1015,1105,일반석,84700,2023-08-25,금,CJU-RSU,10
아시아나항공,1435,1525,일반석,84700,2023-08-25,금,CJU-RSU,14
진에어,1835,1935,일반석,72700,2023-08-25,금,CJU-RSU,18
하이에어,915,1025,일반석,109700,2023-08-25,금,USN-CJU,9
대한항공,1420,1530,일반석,109700,2023-08-25,금,USN-CJU,14
하이에어,1705,1815,일반석,109700,2023-08-25,금,USN-CJU,17
하이에어,1110,1220,할인석,88700,2023-08-25,금,CJU-USN,11
하이에어,1110,1220,일반석,109700,2023-08-25,금,CJU-USN,11
대한항공,1235,1345,할인석,90700,2023-08-25,금,CJU-USN,12
대한항공,1235,1345,일반석,98700,2023-08-25,금,CJU-USN,12
하이에어,1845,1955,일반석,109700,2023-08-25,금,CJU-USN,18
진에어,1305,1415,할인석,118600,2023-08-25,금,WJU-CJU,13
진에어,1305,1415,일반석,122700,2023-08-25,금,WJU-CJU,13
진에어,1645,1755,할인석,110600,2023-08-25,금,WJU-CJU,16
진에어,1645,1755,일반석,122700,2023-08-25,금,WJU-CJU,16
진에어,1110,1220,일반석,104700,2023-08-25,금,CJU-WJU,11
진에어,1450,1600,일반석,104700,2023-08-25,금,CJU-WJU,14
제주항공,600,700,할인석,92600,2023-08-25,금,CJJ-CJU,6
제주항공,600,700,일반석,107700,2023-08-25,금,CJJ-CJU,6
아시아나항공,650,800,할인석,91700,2023-08-25,금,CJJ-CJU,6
아시아나항공,650,800,일반석,117700,2023-08-25,금,CJJ-CJU,6
진에어,720,830,할인석,94600,2023-08-25,금,CJJ-CJU,7
진에어,720,830,일반석,107700,2023-08-25,금,CJJ-CJU,7
이스타항공,745,850,할인석,90600,2023-08-25,금,CJJ-CJU,7
이스타항공,745,850,일반석,108600,2023-08-25,금,CJJ-CJU,7
에어로케이,820,925,할인석,87700,2023-08-25,금,CJJ-CJU,8
에어로케이,820,925,일반석,106700,2023-08-25,금,CJJ-CJU,8
티웨이항공,900,1000,특가석-환불불가,90700,2023-08-25,금,CJJ-CJU,9
티웨이항공,900,1000,할인석,96000,2023-08-25,금,CJJ-CJU,9
티웨이항공,900,1000,일반석,108700,2023-08-25,금,CJJ-CJU,9
제주항공,1010,1120,일반석,107700,2023-08-25,금,CJJ-CJU,10
진에어,1100,1210,일반석,107700,2023-08-25,금,CJJ-CJU,11
제주항공,1120,1225,일반석,107700,2023-08-25,금,CJJ-CJU,11
진에어,1200,1305,할인석,104600,2023-08-25,금,CJJ-CJU,12
진에어,1200,1305,일반석,107700,2023-08-25,금,CJJ-CJU,12
진에어,1230,1340,할인석,76600,2023-08-25,금,CJJ-CJU,12
진에어,1230,1340,일반석,107700,2023-08-25,금,CJJ-CJU,12
아시아나항공,1255,1355,할인석,81700,2023-08-25,금,CJJ-CJU,12
아시아나항공,1255,1355,일반석,117700,2023-08-25,금,CJJ-CJU,12
티웨이항공,1310,1415,할인석,74360,2023-08-25,금,CJJ-CJU,13
티웨이항공,1310,1415,일반석,108700,2023-08-25,금,CJJ-CJU,13
대한항공,1405,1515,할인석,84700,2023-08-25,금,CJJ-CJU,14
대한항공,1405,1515,일반석,114700,2023-08-25,금,CJJ-CJU,14
에어로케이,1455,1600,할인석,52700,2023-08-25,금,CJJ-CJU,14
에어로케이,1455,1600,일반석,106700,2023-08-25,금,CJJ-CJU,14
티웨이항공,1605,1715,할인석,64860,2023-08-25,금,CJJ-CJU,16
티웨이항공,1605,1715,일반석,108700,2023-08-25,금,CJJ-CJU,16
진에어,1610,1715,할인석,64600,2023-08-25,금,CJJ-CJU,16
진에어,1610,1715,일반석,107700,2023-08-25,금,CJJ-CJU,16
티웨이항공,1700,1810,할인석,60110,2023-08-25,금,CJJ-CJU,17
티웨이항공,1700,1810,일반석,108700,2023-08-25,금,CJJ-CJU,17
아시아나항공,1710,1820,할인석,75700,2023-08-25,금,CJJ-CJU,17
아시아나항공,1710,1820,일반석,117700,2023-08-25,금,CJJ-CJU,17
진에어,1720,1825,할인석,62600,2023-08-25,금,CJJ-CJU,17
진에어,1720,1825,일반석,107700,2023-08-25,금,CJJ-CJU,17
대한항공,1735,1845,할인석,79700,2023-08-25,금,CJJ-CJU,17
대한항공,1735,1845,일반석,114700,2023-08-25,금,CJJ-CJU,17
에어로케이,1845,1950,할인석,47700,2023-08-25,금,CJJ-CJU,18
에어로케이,1845,1950,일반석,106700,2023-08-25,금,CJJ-CJU,18
제주항공,1905,2005,할인석,73600,2023-08-25,금,CJJ-CJU,19
제주항공,1905,2005,일반석,107700,2023-08-25,금,CJJ-CJU,19
제주항공,1920,2035,할인석,73600,2023-08-25,금,CJJ-CJU,19
제주항공,1920,2035,일반석,107700,2023-08-25,금,CJJ-CJU,19
진에어,1930,2030,할인석,72600,2023-08-25,금,CJJ-CJU,19
진에어,1930,2030,일반석,107700,2023-08-25,금,CJJ-CJU,19
진에어,730,825,할인석,31100,2023-09-05,화,CJU-KWJ,7
대한항공,730,825,할인석,42700,2023-09-05,화,CJU-KWJ,7
대한항공,730,825,일반석,58700,2023-09-05,화,CJU-KWJ,7
진에어,730,825,일반석,60700,2023-09-05,화,CJU-KWJ,7
제주항공,820,910,특가석,32600,2023-09-05,화,CJU-KWJ,8
제주항공,820,910,일반석,63200,2023-09-05,화,CJU-KWJ,8
아시아나항공,835,925,특가석,33700,2023-09-05,화,CJU-KWJ,8
아시아나항공,835,925,할인석,42700,2023-09-05,화,CJU-KWJ,8
아시아나항공,835,925,일반석,71700,2023-09-05,화,CJU-KWJ,8
대한항공,910,1005,특가석,33700,2023-09-05,화,CJU-KWJ,9
대한항공,910,1005,할인석,46700,2023-09-05,화,CJU-KWJ,9
대한항공,910,1005,일반석,68700,2023-09-05,화,CJU-KWJ,9
티웨이항공,1040,1130,할인석,29710,2023-09-05,화,CJU-KWJ,10
티웨이항공,1040,1130,일반석,64700,2023-09-05,화,CJU-KWJ,10
아시아나항공,1120,1215,특가석,39700,2023-09-05,화,CJU-KWJ,11
아시아나항공,1120,1215,할인석,42700,2023-09-05,화,CJU-KWJ,11
아시아나항공,1120,1215,일반석,71700,2023-09-05,화,CJU-KWJ,11
대한항공,1300,1355,할인석,48700,2023-09-05,화,CJU-KWJ,13
대한항공,1300,1355,일반석,71700,2023-09-05,화,CJU-KWJ,13
아시아나항공,1310,1405,할인석,50700,2023-09-05,화,CJU-KWJ,13
아시아나항공,1310,1405,일반석,74700,2023-09-05,화,CJU-KWJ,13
티웨이항공,1325,1420,할인석,44910,2023-09-05,화,CJU-KWJ,13
티웨이항공,1325,1420,일반석,64700,2023-09-05,화,CJU-KWJ,13
진에어,1355,1450,할인석,45600,2023-09-05,화,CJU-KWJ,13
대한항공,1355,1450,할인석,50700,2023-09-05,화,CJU-KWJ,13
대한항공,1355,1450,일반석,61700,2023-09-05,화,CJU-KWJ,13
진에어,1355,1450,일반석,63700,2023-09-05,화,CJU-KWJ,13
티웨이항공,1445,1540,할인석,44910,2023-09-05,화,CJU-KWJ,14
티웨이항공,1445,1540,일반석,64700,2023-09-05,화,CJU-KWJ,14
진에어,1605,1655,할인석,58600,2023-09-05,화,CJU-KWJ,16
진에어,1605,1655,일반석,63700,2023-09-05,화,CJU-KWJ,16
대한항공,1610,1705,일반석,71700,2023-09-05,화,CJU-KWJ,16
아시아나항공,1635,1725,일반석,74700,2023-09-05,화,CJU-KWJ,16
제주항공,1650,1740,할인석,58600,2023-09-05,화,CJU-KWJ,16
제주항공,1650,1740,일반석,63200,2023-09-05,화,CJU-KWJ,16
아시아나항공,1745,1840,일반석,74700,2023-09-05,화,CJU-KWJ,17
티웨이항공,1810,1905,할인석,61000,2023-09-05,화,CJU-KWJ,18
티웨이항공,1810,1905,일반석,64700,2023-09-05,화,CJU-KWJ,18
진에어,1905,2000,할인석,62200,2023-09-05,화,CJU-KWJ,19
진에어,1905,2000,일반석,63700,2023-09-05,화,CJU-KWJ,19
티웨이항공,620,720,할인석,42060,2023-09-05,화,TAE-CJU,6
티웨이항공,620,720,일반석,80700,2023-09-05,화,TAE-CJU,6
티웨이항공,645,750,할인석,44910,2023-09-05,화,TAE-CJU,6
티웨이항공,645,750,일반석,80700,2023-09-05,화,TAE-CJU,6
진에어,745,850,일반석,80700,2023-09-05,화,TAE-CJU,7
제주항공,820,935,일반석,79700,2023-09-05,화,TAE-CJU,8
티웨이항공,855,955,일반석,79100,2023-09-05,화,TAE-CJU,8
아시아나항공,930,1030,일반석,91700,2023-09-05,화,TAE-CJU,9
티웨이항공,1005,1105,일반석,79100,2023-09-05,화,TAE-CJU,10
진에어,1010,1105,일반석,80700,2023-09-05,화,TAE-CJU,10
티웨이항공,1045,1145,할인석,67000,2023-09-05,화,TAE-CJU,10
티웨이항공,1045,1145,특가석-환불불가,67700,2023-09-05,화,TAE-CJU,10
티웨이항공,1045,1145,일반석,80700,2023-09-05,화,TAE-CJU,10
아시아나항공,1325,1430,할인석,64700,2023-09-05,화,TAE-CJU,13
아시아나항공,1325,1430,일반석,91700,2023-09-05,화,TAE-CJU,13
진에어,1345,1445,할인석,60100,2023-09-05,화,TAE-CJU,13
진에어,1345,1445,일반석,80700,2023-09-05,화,TAE-CJU,13
대한항공,1345,1445,일반석,80700,2023-09-05,화,TAE-CJU,13
진에어,1545,1645,할인석,47200,2023-09-05,화,TAE-CJU,15
대한항공,1545,1645,할인석,60700,2023-09-05,화,TAE-CJU,15
진에어,1545,1645,일반석,80700,2023-09-05,화,TAE-CJU,15
대한항공,1545,1645,일반석,80700,2023-09-05,화,TAE-CJU,15
제주항공,1605,1715,특가석,35600,2023-09-05,화,TAE-CJU,16
제주항공,1605,1715,일반석,79700,2023-09-05,화,TAE-CJU,16
진에어,1730,1830,할인석,47200,2023-09-05,화,TAE-CJU,17
대한항공,1730,1830,할인석,60700,2023-09-05,화,TAE-CJU,17
진에어,1730,1830,일반석,80700,2023-09-05,화,TAE-CJU,17
대한항공,1730,1830,일반석,80700,2023-09-05,화,TAE-CJU,17
아시아나항공,1910,2015,특가석,26700,2023-09-05,화,TAE-CJU,19
아시아나항공,1910,2015,할인석,49700,2023-09-05,화,TAE-CJU,19
아시아나항공,1910,2015,일반석,86700,2023-09-05,화,TAE-CJU,19
티웨이항공,1935,2035,할인석,24000,2023-09-05,화,TAE-CJU,19
티웨이항공,1935,2035,일반석,80700,2023-09-05,화,TAE-CJU,19
티웨이항공,2005,2105,할인석,24000,2023-09-05,화,TAE-CJU,20
티웨이항공,2005,2105,일반석,80700,2023-09-05,화,TAE-CJU,20
아시아나항공,755,900,특가석,21700,2023-09-05,화,CJU-TAE,7
아시아나항공,755,900,할인석,49700,2023-09-05,화,CJU-TAE,7
아시아나항공,755,900,일반석,86700,2023-09-05,화,CJU-TAE,7
진에어,805,905,특가석,24000,2023-09-05,화,CJU-TAE,8
진에어,805,905,할인석,47200,2023-09-05,화,CJU-TAE,8
대한항공,805,905,할인석,60700,2023-09-05,화,CJU-TAE,8
진에어,805,905,일반석,80700,2023-09-05,화,CJU-TAE,8
대한항공,805,905,일반석,80700,2023-09-05,화,CJU-TAE,8
티웨이항공,820,920,할인석,24400,2023-09-05,화,CJU-TAE,8
티웨이항공,820,920,일반석,80700,2023-09-05,화,CJU-TAE,8
티웨이항공,825,925,할인석,24400,2023-09-05,화,CJU-TAE,8
티웨이항공,825,925,일반석,80700,2023-09-05,화,CJU-TAE,8
아시아나항공,1140,1245,특가석,46700,2023-09-05,화,CJU-TAE,11
아시아나항공,1140,1245,할인석,49700,2023-09-05,화,CJU-TAE,11
아시아나항공,1140,1245,일반석,86700,2023-09-05,화,CJU-TAE,11
진에어,1200,1305,할인석,54400,2023-09-05,화,CJU-TAE,12
대한항공,1200,1305,할인석,60700,2023-09-05,화,CJU-TAE,12
진에어,1200,1305,일반석,80700,2023-09-05,화,CJU-TAE,12
대한항공,1200,1305,일반석,80700,2023-09-05,화,CJU-TAE,12
진에어,1355,1455,할인석,68600,2023-09-05,화,CJU-TAE,13
진에어,1355,1455,일반석,80700,2023-09-05,화,CJU-TAE,13
제주항공,1425,1530,할인석,71600,2023-09-05,화,CJU-TAE,14
제주항공,1425,1530,일반석,79700,2023-09-05,화,CJU-TAE,14
진에어,1600,1700,일반석,80700,2023-09-05,화,CJU-TAE,16
아시아나항공,1725,1830,할인석,80700,2023-09-05,화,CJU-TAE,17
아시아나항공,1725,1830,일반석,91700,2023-09-05,화,CJU-TAE,17
제주항공,1745,1855,할인석,71600,2023-09-05,화,CJU-TAE,17
제주항공,1745,1855,일반석,79700,2023-09-05,화,CJU-TAE,17
티웨이항공,1805,1905,특가석-환불불가,67700,2023-09-05,화,CJU-TAE,18
티웨이항공,1805,1905,할인석,72000,2023-09-05,화,CJU-TAE,18
티웨이항공,1805,1905,일반석,80700,2023-09-05,화,CJU-TAE,18
티웨이항공,1835,1940,할인석,62960,2023-09-05,화,CJU-TAE,18
티웨이항공,1835,1940,일반석,80700,2023-09-05,화,CJU-TAE,18
티웨이항공,1910,2010,할인석,62960,2023-09-05,화,CJU-TAE,19
티웨이항공,1910,2010,일반석,80700,2023-09-05,화,CJU-TAE,19
진에어,2045,2150,일반석,80700,2023-09-05,화,CJU-TAE,20
티웨이항공,2110,2210,할인석,51560,2023-09-05,화,CJU-TAE,21
티웨이항공,2110,2210,일반석,80700,2023-09-05,화,CJU-TAE,21
티웨이항공,2135,2230,할인석,44910,2023-09-05,화,CJU-TAE,21
티웨이항공,2135,2230,일반석,80700,2023-09-05,화,CJU-TAE,21
진에어,935,1035,일반석,60700,2023-09-05,화,RSU-CJU,9
아시아나항공,1145,1235,할인석,57700,2023-09-05,화,RSU-CJU,11
아시아나항공,1145,1235,일반석,72700,2023-09-05,화,RSU-CJU,11
아시아나항공,1600,1650,할인석,54700,2023-09-05,화,RSU-CJU,16
아시아나항공,1600,1650,일반석,72700,2023-09-05,화,RSU-CJU,16
아시아나항공,1015,1105,할인석,57700,2023-09-05,화,CJU-RSU,10
아시아나항공,1015,1105,일반석,72700,2023-09-05,화,CJU-RSU,10
아시아나항공,1435,1525,할인석,63700,2023-09-05,화,CJU-RSU,14
아시아나항공,1435,1525,일반석,72700,2023-09-05,화,CJU-RSU,14
진에어,1835,1935,일반석,60700,2023-09-05,화,CJU-RSU,18
대한항공,1425,1535,일반석,87700,2023-09-05,화,USN-CJU,14
대한항공,1235,1345,일반석,87700,2023-09-05,화,CJU-USN,12
진에어,1305,1415,할인석,83600,2023-09-05,화,WJU-CJU,13
진에어,1305,1415,일반석,87700,2023-09-05,화,WJU-CJU,13
진에어,1645,1755,할인석,79600,2023-09-05,화,WJU-CJU,16
진에어,1645,1755,일반석,87700,2023-09-05,화,WJU-CJU,16
진에어,1110,1220,할인석,59600,2023-09-05,화,CJU-WJU,11
진에어,1110,1220,일반석,87700,2023-09-05,화,CJU-WJU,11
진에어,1450,1600,할인석,81600,2023-09-05,화,CJU-WJU,14
진에어,1450,1600,일반석,87700,2023-09-05,화,CJU-WJU,14
아시아나항공,650,800,할인석,72700,2023-09-05,화,CJJ-CJU,6
아시아나항공,650,800,일반석,91700,2023-09-05,화,CJJ-CJU,6
진에어,720,830,할인석,67600,2023-09-05,화,CJJ-CJU,7
진에어,720,830,일반석,77700,2023-09-05,화,CJJ-CJU,7
이스타항공,745,850,할인석,65600,2023-09-05,화,CJJ-CJU,7
이스타항공,745,850,일반석,77600,2023-09-05,화,CJJ-CJU,7
에어로케이,820,925,할인석,62700,2023-09-05,화,CJJ-CJU,8
에어로케이,820,925,일반석,76700,2023-09-05,화,CJJ-CJU,8
티웨이항공,850,955,할인석,72000,2023-09-05,화,CJJ-CJU,8
티웨이항공,850,955,일반석,77700,2023-09-05,화,CJJ-CJU,8
대한항공,905,1015,일반석,88700,2023-09-05,화,CJJ-CJU,9
제주항공,1010,1120,할인석,73600,2023-09-05,화,CJJ-CJU,10
제주항공,1010,1120,일반석,77700,2023-09-05,화,CJJ-CJU,10
대한항공,1105,1210,일반석,88700,2023-09-05,화,CJJ-CJU,11
제주항공,1120,1225,일반석,77700,2023-09-05,화,CJJ-CJU,11
진에어,1200,1305,일반석,77700,2023-09-05,화,CJJ-CJU,12
진에어,1230,1340,할인석,69600,2023-09-05,화,CJJ-CJU,12
진에어,1230,1340,일반석,77700,2023-09-05,화,CJJ-CJU,12
티웨이항공,1310,1415,특가석-환불불가,67700,2023-09-05,화,CJJ-CJU,13
티웨이항공,1310,1415,할인석,68000,2023-09-05,화,CJJ-CJU,13
티웨이항공,1310,1415,일반석,77700,2023-09-05,화,CJJ-CJU,13
대한항공,1405,1515,할인석,59700,2023-09-05,화,CJJ-CJU,14
대한항공,1405,1515,일반석,88700,2023-09-05,화,CJJ-CJU,14
에어로케이,1445,1555,할인석,37700,2023-09-05,화,CJJ-CJU,14
에어로케이,1445,1555,일반석,72700,2023-09-05,화,CJJ-CJU,14
티웨이항공,1605,1715,할인석,35410,2023-09-05,화,CJJ-CJU,16
티웨이항공,1605,1715,일반석,77700,2023-09-05,화,CJJ-CJU,16
진에어,1610,1715,할인석,36600,2023-09-05,화,CJJ-CJU,16
진에어,1610,1715,일반석,72800,2023-09-05,화,CJJ-CJU,16
이스타항공,1700,1805,할인석,27600,2023-09-05,화,CJJ-CJU,17
이스타항공,1700,1805,일반석,77600,2023-09-05,화,CJJ-CJU,17
아시아나항공,1710,1820,특가석,43700,2023-09-05,화,CJJ-CJU,17
아시아나항공,1710,1820,할인석,50700,2023-09-05,화,CJJ-CJU,17
아시아나항공,1710,1820,일반석,88700,2023-09-05,화,CJJ-CJU,17
진에어,1720,1825,특가석,27600,2023-09-05,화,CJJ-CJU,17
진에어,1720,1825,할인석,37600,2023-09-05,화,CJJ-CJU,17
대한항공,1720,1825,일반석,70700,2023-09-05,화,CJJ-CJU,17
진에어,1720,1825,일반석,72800,2023-09-05,화,CJJ-CJU,17
대한항공,1735,1845,특가석,33700,2023-09-05,화,CJJ-CJU,17
대한항공,1735,1845,할인석,56700,2023-09-05,화,CJJ-CJU,17
대한항공,1735,1845,일반석,84700,2023-09-05,화,CJJ-CJU,17
에어로케이,1845,1950,할인석,25600,2023-09-05,화,CJJ-CJU,18
에어로케이,1845,1950,일반석,72700,2023-09-05,화,CJJ-CJU,18
제주항공,1905,2005,특가석,26600,2023-09-05,화,CJJ-CJU,19
제주항공,1905,2005,일반석,77700,2023-09-05,화,CJJ-CJU,19
제주항공,1920,2035,특가석,26600,2023-09-05,화,CJJ-CJU,19
제주항공,1920,2035,일반석,77700,2023-09-05,화,CJJ-CJU,19
진에어,1930,2030,특가석,27600,2023-09-05,화,CJJ-CJU,19
진에어,1930,2030,할인석,44600,2023-09-05,화,CJJ-CJU,19
대한항공,1930,2030,일반석,70700,2023-09-05,화,CJJ-CJU,19
진에어,1930,2030,일반석,72800,2023-09-05,화,CJJ-CJU,19
이스타항공,2040,2145,할인석,25600,2023-09-05,화,CJJ-CJU,20
이스타항공,2040,2145,일반석,77600,2023-09-05,화,CJJ-CJU,20
대한항공,700,810,특가석,33700,2023-09-05,화,CJU-CJJ,7
대한항공,700,810,할인석,56700,2023-09-05,화,CJU-CJJ,7
대한항공,700,810,일반석,84700,2023-09-05,화,CJU-CJJ,7
이스타항공,755,900,할인석,35600,2023-09-05,화,CJU-CJJ,7
이스타항공,755,900,일반석,77600,2023-09-05,화,CJU-CJJ,7
제주항공,810,920,특가석,36600,2023-09-05,화,CJU-CJJ,8
제주항공,810,920,일반석,77700,2023-09-05,화,CJU-CJJ,8
대한항공,900,1005,특가석,33700,2023-09-05,화,CJU-CJJ,9
대한항공,900,1005,할인석,56700,2023-09-05,화,CJU-CJJ,9
대한항공,900,1005,일반석,84700,2023-09-05,화,CJU-CJJ,9
진에어,910,1020,할인석,37600,2023-09-05,화,CJU-CJJ,9
대한항공,910,1020,일반석,70700,2023-09-05,화,CJU-CJJ,9
진에어,910,1020,일반석,72800,2023-09-05,화,CJU-CJJ,9
제주항공,930,1040,특가석,36600,2023-09-05,화,CJU-CJJ,9
진에어,930,1035,할인석,37600,2023-09-05,화,CJU-CJJ,9
대한항공,930,1035,일반석,70700,2023-09-05,화,CJU-CJJ,9
진에어,930,1035,일반석,72800,2023-09-05,화,CJU-CJJ,9
제주항공,930,1040,일반석,77700,2023-09-05,화,CJU-CJJ,9
에어로케이,1020,1125,할인석,37700,2023-09-05,화,CJU-CJJ,10
에어로케이,1020,1125,일반석,72700,2023-09-05,화,CJU-CJJ,10
티웨이항공,1040,1145,할인석,42060,2023-09-05,화,CJU-CJJ,10
티웨이항공,1040,1145,일반석,77700,2023-09-05,화,CJU-CJJ,10
진에어,1045,1150,할인석,45600,2023-09-05,화,CJU-CJJ,10
진에어,1045,1150,일반석,72800,2023-09-05,화,CJU-CJJ,10
